step,customer,age,gender,merchant,category,amount,fraud
126,C968819483,3,F,M1823072687,es_transportation,14.11,0
39,C861479162,3,F,M1823072687,es_transportation,36.98,0
130,C1847111025,3,M,M1823072687,es_transportation,15.1,0
79,C164104645,5,F,M348934600,es_transportation,63.81,0
14,C987955759,5,F,M1823072687,es_transportation,53.59,0
67,C652001804,2,M,M78078399,es_wellnessandbeauty,117.27,0
163,C483009385,3,F,M855959430,es_hyper,8.05,0
152,C1641076533,2,F,M1823072687,es_transportation,16.53,0
26,C1519265307,5,F,M1823072687,es_transportation,25.57,0
45,C1072577677,3,F,M1823072687,es_transportation,49.13,0
158,C1191796691,4,F,M1313686961,es_contents,29.24,0
141,C2027892936,4,F,M85975013,es_food,20.4,0
133,C215334224,6,M,M348934600,es_transportation,27.09,0
167,C450584964,2,F,M348934600,es_transportation,16.54,0
41,C1454930581,0,M,M348934600,es_transportation,43.75,0
88,C1551083784,2,M,M1823072687,es_transportation,23.03,0
103,C1051712338,4,M,M348934600,es_transportation,50.04,0
148,C1763342131,2,F,M1823072687,es_transportation,56.12,0
69,C129386345,3,M,M1913465890,es_health,81.04,0
171,C1577983313,4,M,M1823072687,es_transportation,48.71,0
124,C1227773968,1,M,M1823072687,es_transportation,54.82,0
171,C1801015376,2,M,M1823072687,es_transportation,49.07,0
155,C1355090926,3,F,M1823072687,es_transportation,43.45,0
87,C2038018161,2,M,M348934600,es_transportation,18.49,0
147,C1312448128,4,F,M1823072687,es_transportation,40.59,0
164,C834963773,5,F,M1823072687,es_transportation,56.41,0
130,C92282564,3,F,M1913465890,es_health,22.05,0
120,C429242189,1,F,M85975013,es_food,14.85,0
51,C2113737065,2,F,M480139044,es_health,172.86,1
172,C430171917,2,M,M85975013,es_food,77.76,0
48,C1418055040,4,F,M1823072687,es_transportation,50.85,0
140,C1660830591,1,F,M1823072687,es_transportation,59.33,0
105,C1629693561,4,M,M1823072687,es_transportation,22.44,0
175,C723171448,4,M,M1053599405,es_health,183.78,0
72,C139784508,2,M,M348934600,es_transportation,28.8,0
131,C1973547259,3,M,M349281107,es_fashion,138.59,0
76,C126603077,1,F,M1823072687,es_transportation,9.51,0
159,C1487982242,2,F,M1823072687,es_transportation,48.82,0
91,C441989517,3,F,M348934600,es_transportation,16.21,0
127,C476466255,2,M,M1946091778,es_wellnessandbeauty,51.22,0
63,C885237696,3,M,M933210764,es_sportsandtoys,110.79,0
125,C835284421,2,F,M1823072687,es_transportation,20.7,0
62,C1651213581,3,F,M348934600,es_transportation,29.38,0
106,C1174105749,5,M,M348934600,es_transportation,27.57,0
168,C1848884864,2,F,M1823072687,es_transportation,72.21,0
39,C435637901,1,M,M348934600,es_transportation,6.39,0
3,C1801015376,2,M,M348934600,es_transportation,36.11,0
75,C554819698,3,M,M348934600,es_transportation,11.96,0
96,C750572020,5,M,M1823072687,es_transportation,7.5,0
125,C805469502,3,M,M1823072687,es_transportation,27.13,0
160,C1191832390,2,M,M1823072687,es_transportation,59.75,0
119,C2028528769,5,M,M1823072687,es_transportation,19.07,0
109,C417267123,2,F,M348934600,es_transportation,12.09,0
42,C1562991705,5,F,M1823072687,es_transportation,33.7,0
34,C366069783,4,F,M1823072687,es_transportation,51.34,0
172,C1639665156,3,M,M1823072687,es_transportation,15.37,0
8,C1775611696,1,F,M348934600,es_transportation,0.6,0
40,C842799656,1,F,M348934600,es_transportation,27.56,0
6,C525158878,2,F,M1823072687,es_transportation,27.61,0
113,C73919470,3,F,M1823072687,es_transportation,8.22,0
38,C1864289868,4,F,M348934600,es_transportation,30.52,0
149,C1240209240,1,F,M1823072687,es_transportation,2.13,0
48,C1768220463,4,M,M1600850729,es_fashion,115.95,0
40,C1812521679,4,M,M1823072687,es_transportation,44.34,0
44,C327430270,5,F,M348934600,es_transportation,40.9,0
116,C1869142879,5,F,M1823072687,es_transportation,36.58,0
92,C2091583256,2,F,M1823072687,es_transportation,6.05,0
176,C96508773,4,F,M1823072687,es_transportation,14.32,0
119,C1023803355,4,M,M85975013,es_food,65.81,0
149,C12662072,4,F,M1053599405,es_health,177.01,0
93,C1408489165,2,M,M1823072687,es_transportation,37.2,0
65,C822689044,2,M,M1823072687,es_transportation,41.44,0
104,C1951890364,3,F,M97925176,es_wellnessandbeauty,20.15,0
176,C815186263,2,M,M348934600,es_transportation,52.64,0
11,C1721541488,2,M,M348934600,es_transportation,15.64,0
99,C1715338428,2,M,M348934600,es_transportation,16.76,0
80,C196888452,4,M,M1823072687,es_transportation,8.7,0
21,C1182825160,3,M,M348934600,es_transportation,9.67,0
87,C1993791093,5,M,M348934600,es_transportation,15.21,0
88,C67418210,3,M,M1823072687,es_transportation,29.88,0
135,C668289079,5,F,M1823072687,es_transportation,6.06,0
37,C1038722314,4,M,M348934600,es_transportation,34.85,0
86,C1402203755,3,M,M1946091778,es_wellnessandbeauty,94.88,0
43,C495124555,3,F,M348934600,es_transportation,6.2,0
118,C1697851479,3,M,M1823072687,es_transportation,28.77,0
109,C13098029,5,F,M1823072687,es_transportation,44.04,0
158,C927696302,3,F,M1823072687,es_transportation,30.21,0
143,C629808856,3,M,M1823072687,es_transportation,34.07,0
85,C1394454342,1,M,M348934600,es_transportation,2.59,0
115,C337109624,2,F,M348934600,es_transportation,11.49,0
121,C1562537029,5,F,M1946091778,es_wellnessandbeauty,43.83,0
160,C159913055,3,F,M1823072687,es_transportation,0.64,0
125,C344248234,2,M,M348934600,es_transportation,6.15,0
63,C1269635185,2,M,M1823072687,es_transportation,6.57,0
133,C1867965524,4,M,M1823072687,es_transportation,47.04,0
114,C1375103798,3,F,M348934600,es_transportation,10.24,0
135,C2012722039,1,F,M348934600,es_transportation,2.45,0
179,C840928568,1,M,M1823072687,es_transportation,7.7,0
168,C1562537029,5,F,M1823072687,es_transportation,24.29,0
108,C985780492,2,F,M1823072687,es_transportation,14.87,0
60,C1913044357,5,F,M348934600,es_transportation,39.93,0
120,C784005201,4,M,M1053599405,es_health,43.7,0
17,C1207877529,3,M,M1823072687,es_transportation,31.24,0
162,C521213907,1,M,M1823072687,es_transportation,37.7,0
33,C599960999,3,F,M348934600,es_transportation,18.03,0
161,C1591587046,3,M,M1823072687,es_transportation,10.52,0
52,C272748313,4,M,M348934600,es_transportation,37.91,0
103,C95715318,1,F,M348934600,es_transportation,14.11,0
54,C344248234,2,M,M348934600,es_transportation,12.4,0
159,C1370669821,2,M,M348934600,es_transportation,21.71,0
1,C874725016,2,F,M348934600,es_transportation,13.33,0
152,C2119675022,6,F,M85975013,es_food,56.5,0
10,C116665031,2,F,M348934600,es_transportation,16.55,0
89,C825969892,2,M,M348934600,es_transportation,46.35,0
156,C1638268213,3,M,M1823072687,es_transportation,10.69,0
100,C207575907,6,M,M151143676,es_barsandrestaurants,47.42,0
101,C1431362064,1,F,M348934600,es_transportation,21.77,0
130,C638223659,4,M,M1053599405,es_health,207.96,0
145,C103240070,2,F,M349281107,es_fashion,24.27,0
114,C563092648,6,F,M85975013,es_food,32.81,0
49,C1591441443,6,M,M348934600,es_transportation,20.41,0
120,C1433843082,4,F,M1823072687,es_transportation,2.62,0
9,C480961011,3,M,M349281107,es_fashion,76.22,0
38,C1763371495,2,F,M1823072687,es_transportation,11.79,0
137,C632643861,2,F,M85975013,es_food,47.2,0
147,C1911232863,2,F,M1823072687,es_transportation,31.31,0
17,C1091680547,4,M,M1823072687,es_transportation,42.29,0
79,C870367228,4,M,M1823072687,es_transportation,26.45,0
160,C803065678,1,M,M1823072687,es_transportation,22.47,0
159,C1706918687,2,M,M1823072687,es_transportation,16.7,0
99,C1969942970,3,M,M348934600,es_transportation,32.06,0
36,C354971512,6,F,M348934600,es_transportation,23.93,0
30,C1055164842,4,M,M348934600,es_transportation,30.95,0
173,C1648683269,3,M,M348934600,es_transportation,13.04,0
5,C854479209,2,F,M1823072687,es_transportation,24.87,0
54,C1934886086,5,M,M1823072687,es_transportation,31.34,0
65,C1487874353,4,M,M1823072687,es_transportation,27.39,0
12,C810569063,2,F,M348934600,es_transportation,5.48,0
93,C2025967620,3,F,M348934600,es_transportation,59.39,0
177,C1857140958,4,M,M348934600,es_transportation,19.65,0
115,C1114643543,6,M,M1823072687,es_transportation,3.42,0
53,C1033848759,4,M,M348934600,es_transportation,40.91,0
58,C1934785516,2,F,M1823072687,es_transportation,33.02,0
122,C1419235351,4,M,M1823072687,es_transportation,69.5,0
126,C809708190,1,F,M1823072687,es_transportation,2.66,0
124,C671392477,4,F,M1823072687,es_transportation,28.27,0
171,C1846274338,3,M,M1823072687,es_transportation,22.32,0
74,C2051369004,2,F,M348934600,es_transportation,7.17,0
152,C1853277977,4,M,M85975013,es_food,24.45,0
94,C1411169363,2,F,M348934600,es_transportation,54.2,0
26,C98687952,6,F,M348934600,es_transportation,34.2,0
153,C1100361227,4,F,M1823072687,es_transportation,12.41,0
98,C766494418,2,M,M1823072687,es_transportation,32.12,0
96,C1908932714,2,F,M1823072687,es_transportation,71.2,0
90,C2042324703,2,M,M1823072687,es_transportation,5.87,0
24,C1014313887,5,F,M151143676,es_barsandrestaurants,109.67,0
33,C90085212,1,M,M1823072687,es_transportation,41.75,0
73,C1299279378,4,F,M1823072687,es_transportation,11.94,0
147,C114388565,4,M,M1823072687,es_transportation,34.15,0
2,C1928637369,3,F,M1823072687,es_transportation,38.78,0
125,C632538178,3,M,M348934600,es_transportation,9.39,0
158,C1886871597,4,F,M348934600,es_transportation,8.91,0
137,C823286801,2,F,M348934600,es_transportation,9.57,0
14,C1516006997,2,M,M348934600,es_transportation,19.95,0
33,C1135201785,4,M,M348934600,es_transportation,24.39,0
166,C606355103,4,F,M1053599405,es_health,72.26,0
90,C1739998964,2,F,M1823072687,es_transportation,5.68,0
112,C320158645,2,M,M480139044,es_health,296.61,0
104,C1017469037,2,M,M348934600,es_transportation,31.21,0
159,C1920284556,2,F,M1823072687,es_transportation,41.62,0
145,C1680004438,2,F,M1823072687,es_transportation,40.96,0
153,C825739161,3,F,M1823072687,es_transportation,20.38,0
92,C1698653726,2,M,M348934600,es_transportation,33.07,0
2,C995844287,5,F,M151143676,es_barsandrestaurants,27.72,0
106,C792765429,5,M,M1823072687,es_transportation,27.33,0
14,C1503504810,1,F,M348934600,es_transportation,42.74,0
116,C1319350044,3,M,M1823072687,es_transportation,16.74,0
34,C25346278,3,M,M348934600,es_transportation,60.2,0
13,C1809104609,1,F,M1823072687,es_transportation,8.65,0
62,C1914057832,2,F,M1823072687,es_transportation,12.51,0
15,C25346278,3,M,M348934600,es_transportation,28.18,0
74,C1999699557,3,F,M1823072687,es_transportation,48.31,0
153,C328208842,3,F,M1823072687,es_transportation,52.49,0
139,C1973547259,3,M,M1823072687,es_transportation,38.3,0
55,C1969942970,3,M,M348934600,es_transportation,14.23,0
34,C1234264195,5,F,M348934600,es_transportation,34.94,0
84,C1263107170,2,F,M1823072687,es_transportation,66.39,0
154,C1545341907,4,F,M1823072687,es_transportation,46.89,0
162,C298317613,6,F,M1823072687,es_transportation,14.0,0
176,C530444699,5,M,M1823072687,es_transportation,3.06,0
172,C875898611,3,F,M1823072687,es_transportation,15.95,0
46,C2109575612,5,M,M1823072687,es_transportation,42.51,0
155,C168191673,1,F,M1823072687,es_transportation,19.75,0
145,C1825950751,4,F,M1823072687,es_transportation,26.86,0
113,C1402203755,3,M,M1823072687,es_transportation,6.25,0
103,C746862122,3,M,M348934600,es_transportation,27.31,0
164,C1743327214,2,M,M1823072687,es_transportation,7.08,0
96,C551080865,2,F,M1823072687,es_transportation,9.84,0
93,C1884342559,2,F,M1823072687,es_transportation,5.29,0
145,C1224153830,4,F,M1823072687,es_transportation,8.31,0
115,C1439299369,3,M,M1823072687,es_transportation,33.63,0
141,C1043944424,2,M,M1823072687,es_transportation,30.3,0
154,C332229910,4,F,M1823072687,es_transportation,0.29,0
94,C1263461120,5,M,M349281107,es_fashion,43.06,0
93,C426128777,3,F,M1823072687,es_transportation,2.48,0
82,C1135201785,4,M,M1823072687,es_transportation,34.17,0
173,C824256643,3,F,M1823072687,es_transportation,46.05,0
140,C261466841,6,M,M348934600,es_transportation,11.39,0
125,C139784508,2,M,M1823072687,es_transportation,7.28,0
123,C1648056680,2,F,M348934600,es_transportation,12.37,0
154,C969284083,3,F,M1823072687,es_transportation,6.78,0
76,C436675850,4,M,M1823072687,es_transportation,24.33,0
92,C213197624,4,F,M85975013,es_food,0.94,0
134,C450845582,2,F,M348934600,es_transportation,38.19,0
98,C191366309,2,F,M348934600,es_transportation,5.17,0
18,C154191546,2,M,M1823072687,es_transportation,13.4,0
107,C649077628,3,F,M1823072687,es_transportation,50.52,0
93,C1530157952,2,F,M348934600,es_transportation,10.74,0
176,C483912131,2,F,M1198415165,es_wellnessandbeauty,20.06,1
91,C54876469,4,M,M348934600,es_transportation,19.98,0
88,C150820973,2,F,M85975013,es_food,6.72,0
118,C2044183803,3,M,M1823072687,es_transportation,36.66,0
121,C1050458046,6,M,M1823072687,es_transportation,5.79,0
165,C1338727022,2,F,M1053599405,es_health,91.97,0
148,C662396672,2,M,M1400236507,es_home,110.69,0
75,C360122873,2,F,M348934600,es_transportation,27.25,0
39,C1584479959,2,M,M1823072687,es_transportation,5.68,0
166,C450949430,5,F,M1823072687,es_transportation,62.81,0
75,C33469777,1,M,M1823072687,es_transportation,49.61,0
75,C136606306,4,M,M348934600,es_transportation,35.49,0
39,C839839520,2,F,M348934600,es_transportation,25.1,0
90,C535324444,2,M,M348934600,es_transportation,35.72,0
25,C610735261,2,F,M1823072687,es_transportation,0.11,0
142,C586110529,3,F,M1823072687,es_transportation,8.45,0
26,C171977183,4,M,M348934600,es_transportation,65.06,0
123,C599675908,2,M,M1823072687,es_transportation,11.34,0
70,C2136553361,2,F,M1823072687,es_transportation,25.19,0
86,C1538635916,2,F,M1823072687,es_transportation,20.07,0
147,C1579865062,1,F,M85975013,es_food,19.73,0
75,C74457300,1,F,M1823072687,es_transportation,36.17,0
19,C23569509,5,M,M348934600,es_transportation,17.34,0
100,C1350963410,5,F,M547558035,es_fashion,45.34,1
11,C831378949,2,M,M348934600,es_transportation,24.64,0
167,C825744832,2,M,M85975013,es_food,25.58,0
8,C1090046399,2,M,M348934600,es_transportation,18.83,0
86,C1174735331,3,F,M348934600,es_transportation,33.74,0
67,C1135867657,6,M,M1823072687,es_transportation,69.73,0
129,C344259725,3,M,M348934600,es_transportation,15.14,0
174,C1581709798,2,M,M348934600,es_transportation,69.43,0
81,C899638721,2,F,M1823072687,es_transportation,7.53,0
138,C1732568163,4,F,M1823072687,es_transportation,29.11,0
113,C1612832553,1,F,M348934600,es_transportation,16.88,0
165,C1312448128,4,F,M85975013,es_food,33.48,0
38,C222098023,3,M,M1823072687,es_transportation,34.27,0
40,C1095241409,1,M,M348934600,es_transportation,24.81,0
79,C92282564,3,F,M1823072687,es_transportation,7.76,0
62,C2126563017,3,F,M348934600,es_transportation,69.43,0
93,C1049562739,3,M,M1823072687,es_transportation,11.54,0
174,C16613795,2,F,M1823072687,es_transportation,15.6,0
144,C54550671,4,F,M1842530320,es_tech,287.95,0
136,C798657650,3,M,M85975013,es_food,8.34,0
10,C1239061472,2,M,M348934600,es_transportation,21.14,0
66,C1354799046,3,M,M85975013,es_food,0.3,0
139,C764950264,4,F,M348934600,es_transportation,37.21,0
44,C2117244434,3,F,M348934600,es_transportation,27.08,0
172,C856303631,4,M,M1823072687,es_transportation,17.62,0
22,C947156375,6,M,M348934600,es_transportation,24.26,0
111,C2049000934,5,M,M1823072687,es_transportation,17.44,0
59,C1821582093,6,F,M348934600,es_transportation,6.77,0
22,C1471216995,3,F,M348934600,es_transportation,5.36,0
53,C908646797,3,M,M855959430,es_hyper,12.54,0
30,C679458582,4,F,M348934600,es_transportation,18.1,0
83,C949116847,3,M,M1823072687,es_transportation,82.61,0
150,C1731249040,1,F,M1823072687,es_transportation,19.34,0
131,C38227648,2,M,M1823072687,es_transportation,19.11,0
114,C1777502922,2,F,M480139044,es_health,464.15,1
28,C546386486,3,F,M348934600,es_transportation,39.57,0
71,C803065678,1,M,M348934600,es_transportation,2.39,0
103,C869807132,1,F,M348934600,es_transportation,28.97,0
4,C1167781928,6,M,M348934600,es_transportation,12.51,0
100,C948004275,2,M,M1842530320,es_tech,47.58,0
143,C1542180842,4,F,M1823072687,es_transportation,5.08,0
19,C1155259690,2,F,M1823072687,es_transportation,3.44,0
138,C2117326082,4,M,M348934600,es_transportation,11.8,0
65,C870503362,2,F,M348934600,es_transportation,44.01,0
105,C264736518,4,F,M348934600,es_transportation,33.38,0
15,C938819633,1,M,M348934600,es_transportation,40.62,0
84,C1884342559,2,F,M1823072687,es_transportation,50.89,0
168,C24198147,5,M,M1823072687,es_transportation,21.3,0
109,C226102422,4,F,M348934600,es_transportation,33.6,0
51,C734817849,2,M,M348934600,es_transportation,55.76,0
148,C1159034982,3,M,M1823072687,es_transportation,35.22,0
155,C1095821033,4,F,M1823072687,es_transportation,11.65,0
40,C1667929755,3,F,M1823072687,es_transportation,5.77,0
110,C2078039202,4,M,M1823072687,es_transportation,27.0,0
32,C1646349423,2,M,M209847108,es_wellnessandbeauty,92.84,0
80,C885283469,1,F,M1823072687,es_transportation,57.03,0
4,C893911190,3,M,M855959430,es_hyper,52.91,0
2,C179748485,2,M,M348934600,es_transportation,25.51,0
179,C285580881,2,M,M85975013,es_food,51.2,0
41,C1467731939,3,M,M1823072687,es_transportation,14.18,0
89,C599675908,2,M,M348934600,es_transportation,37.11,0
157,C1686035763,3,F,M547558035,es_fashion,88.98,0
149,C247537602,4,M,M348934600,es_transportation,36.22,0
22,C1635613216,4,F,M1823072687,es_transportation,25.43,0
128,C1940215857,5,M,M1823072687,es_transportation,9.58,0
161,C764048448,3,M,M1823072687,es_transportation,8.29,0
70,C432449092,5,M,M85975013,es_food,3.54,0
122,C719332132,2,F,M348934600,es_transportation,35.81,0
105,C416536713,2,F,M1823072687,es_transportation,12.47,0
83,C67418210,3,M,M840466850,es_tech,123.94,0
25,C1849046345,4,F,M1873032707,es_hotelservices,1100.9,1
150,C1351458855,3,F,M1823072687,es_transportation,58.77,0
37,C583110837,3,M,M348934600,es_transportation,35.22,0
125,C1089848865,3,F,M1823072687,es_transportation,44.92,0
72,C10105795,4,M,M1823072687,es_transportation,68.74,0
68,C1338396147,1,F,M1823072687,es_transportation,54.01,0
23,C725307945,2,M,M348934600,es_transportation,9.83,0
120,C58668191,3,F,M348934600,es_transportation,7.44,0
129,C345742557,5,F,M840466850,es_tech,48.32,0
70,C1625937550,2,F,M840466850,es_tech,11.19,0
112,C1389003663,3,F,M1823072687,es_transportation,35.82,0
129,C1354206365,2,M,M1823072687,es_transportation,36.75,0
44,C1196808546,2,F,M348934600,es_transportation,6.36,0
126,C447271561,3,M,M1823072687,es_transportation,30.85,0
156,C3977999,3,M,M1823072687,es_transportation,15.08,0
10,C2092526272,6,F,M348934600,es_transportation,3.98,0
44,C385721880,2,M,M348934600,es_transportation,31.13,0
1,C712473227,1,F,M348934600,es_transportation,32.58,0
25,C240900578,1,M,M348934600,es_transportation,38.18,0
36,C1568358546,2,F,M348934600,es_transportation,36.62,0
111,C5079947,3,F,M1823072687,es_transportation,12.54,0
82,C72353846,2,M,M1823072687,es_transportation,19.18,0
68,C1942983218,4,F,M1823072687,es_transportation,14.77,0
29,C528877098,6,F,M1913465890,es_health,26.93,0
133,C746604092,3,F,M1823072687,es_transportation,13.26,0
82,C1690793519,2,F,M1823072687,es_transportation,7.64,0
170,C652364872,3,F,M1823072687,es_transportation,52.74,0
